subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
4,138,2,0,3,122.7578,123.6737,4.391405
4,139,2,0,1,53.77728,52.67772,2.973071
4,140,1,1,2,85.36084,93.11211,4.336116
4,141,1,0,3,154.712,133.601,4.738768
4,142,1,1,8,316.065,303.0713,2.970392
4,143,0,0,7,243.8999,266.0073,3.666043
4,144,3,1,7,271.5431,272.2533,2.747827
4,145,0,1,8,314.1523,290.7382,2.983099
4,146,3,0,7,298.4401,285.6505,2.9837
4,147,0,0,0,90.33969,8.819361,4.565001
4,148,0,0,1,87.88763,38.48658,2.582977
4,149,0,1,8,339.5193,320.1886,2.849519
4,150,3,1,4,145.1285,155.6359,5.300024
4,151,2,0,7,270.621,278.3784,2.888188
4,152,3,1,8,311.8018,299.922,2.31659
4,153,3,0,9,2.287048,348.4207,3.267142
4,154,2,0,1,90.83615,60.53923,2.555123
4,155,3,0,7,270.3922,273.8065,4.768637
4,156,2,0,4,179.4169,176.4105,3.789215
4,157,0,1,5,268.2989,189.6105,2.948658
4,158,0,0,9,268.4567,351.7907,3.066338
4,159,0,0,7,243.0469,265.7157,3.164923
4,160,3,0,8,305.2752,307.7969,3.051465
4,161,0,1,2,40.1059,79.38092,3.730026
4,162,3,1,1,35.71426,54.73896,1.698049
4,163,2,0,4,157.8702,149.54,2.822673
4,164,0,1,7,309.8749,261.2693,2.11583
4,165,1,0,5,195.4971,201.711,3.121608
4,166,3,0,8,313.7308,322.0508,2.032398
4,167,1,1,5,211.2632,200.0819,3.08873
4,168,3,0,5,221.3004,213.7449,4.233095
4,169,2,1,2,48.21091,87.86085,1.188817
4,170,0,0,7,252.8031,278.3957,2.366505
4,171,0,0,7,258.8726,285.7098,2.36506
4,172,0,0,8,273.6277,293.0826,3.349204
4,173,1,0,9,269.1813,337.9178,1.987696
4,174,3,0,2,89.97638,83.27998,2.400172
4,175,3,0,7,245.8488,253.3018,1.884803
4,176,0,1,1,44.41238,61.53764,0.9662151
4,177,2,1,1,48.09964,59.23946,2.871303
4,178,2,1,4,89.96738,148.3733,2.42215
4,179,0,0,5,214.5166,215.8476,2.566072
4,180,0,1,3,82.4498,116.45,2.649451
4,181,2,0,4,146.5879,160.2229,3.990983
4,182,3,1,6,220.7077,246.7822,4.349863
4,183,2,0,9,329.9741,337.4001,2.404679
4,184,1,0,3,154.388,134.1442,2.588618
4,185,2,0,6,216.9077,236.5297,1.858019
4,186,2,0,0,27.64368,25.6066,3.372641
4,187,3,0,0,14.82864,16.12162,3.466228
4,188,2,0,7,258.9337,257.0188,2.204274
4,189,2,1,8,305.1786,291.0689,2.623403
4,190,3,1,6,218.3575,251.0328,4.331669
4,191,0,1,7,295.1139,260.5613,3.714859
4,192,0,0,5,177.179,202.5902,3.100436
4,193,3,0,5,192.2399,197.5364,5.567539
4,194,2,1,1,42.03677,71.85084,3.05573
4,195,2,0,8,273.6983,290.5761,3.957194
4,196,2,0,7,269.6483,267.22,5.50581
4,197,2,1,6,272.7556,231.2331,3.037831
4,198,2,0,7,269.9902,271.1252,3.240205
4,199,3,0,7,268.7218,276.2129,3.533817
4,200,1,0,9,267.9359,346.4781,2.121983
4,201,3,0,9,357.275,350.8723,4.050176
4,202,3,1,5,186.3057,207.2431,2.267146
4,203,2,0,6,203.0347,217.1473,2.205347
4,204,1,1,0,1.396423,13.71685,2.254123
4,205,1,1,9,335.6556,334.6634,2.439538
4,206,0,1,1,41.68671,40.95644,2.448626
4,207,3,1,3,146.3517,131.3262,2.033691
4,208,2,0,8,302.1449,323.0127,3.656535
4,209,3,1,3,136.5593,137.3578,3.40049
4,210,2,0,6,223.4577,227.6994,3.622845
4,211,1,1,2,79.53323,85.67114,3.006759
4,212,2,0,5,193.0904,199.64,3.705946
4,213,0,0,3,159.7655,129.5092,2.932305
4,214,0,1,9,358.3739,359.1015,1.849339
4,215,2,0,8,280.7868,297.2816,2.837891
4,216,2,1,5,272.9185,193.623,1.671381
4,217,1,0,6,216.881,228.592,2.438102
4,218,1,1,8,312.2825,312.7718,2.53921
4,219,1,0,1,120.2728,58.37926,1.871803
4,220,1,1,2,92.12469,98.47471,3.355716
4,221,0,0,2,116.8256,77.4023,3.331088
4,222,3,0,4,176.743,175.7634,3.782981
4,223,3,1,4,140.6156,149.6615,3.416384
4,224,2,0,8,271.578,299.0948,5.039861
4,225,1,1,0,30.9917,28.96741,3.523389
4,226,1,1,2,56.60248,79.4664,4.106642
4,227,1,1,9,341.4769,345.2393,4.404755
4,228,2,0,7,267.5379,268.7082,3.340362
4,229,2,1,7,279.6285,258.0808,3.524364
4,230,0,1,7,298.6311,277.8174,2.68319
4,231,3,0,2,123.9084,94.26844,4.467727
4,232,0,1,8,304.5031,296.91,4.234164
4,233,2,0,9,330.6618,334.3123,3.89033
4,234,3,0,4,151.379,156.1452,2.932861
4,235,1,1,2,91.31747,100.2747,2.621897
4,236,1,0,6,218.8096,222.5919,3.639616
4,237,2,0,1,58.76523,57.5641,2.704305
4,238,2,1,8,327.1245,322.5697,2.690945
4,239,2,0,7,267.8921,278.2606,1.903357
4,240,3,1,2,92.99896,97.18254,3.099136
4,241,1,1,7,282.458,277.7247,3.85644
4,242,0,1,0,2.907227,5.777534,2.049526
4,243,1,1,2,55.72992,72.3222,2.620486
4,244,0,1,8,326.5929,313.7287,3.865621
4,245,3,0,3,136.5413,121.9867,3.9673
4,246,1,1,6,253.1331,240.842,3.038565
4,247,2,1,6,287.8884,244.5022,3.404438
4,248,3,0,2,110.3069,92.89245,3.217044
4,249,1,1,3,106.1283,116.1365,2.888439
4,250,2,1,3,89.93729,142.6611,2.206295
4,251,2,0,1,89.62665,64.54094,3.403997
4,252,2,1,4,76.54758,164.4534,3.989493
4,253,3,1,6,217.5346,227.5088,3.58176
4,254,3,0,2,91.4913,91.01463,2.766445
4,255,2,1,0,13.79865,18.52578,4.637321
4,256,1,1,6,259.9345,237.2672,2.737969
4,257,1,1,3,130.1921,142.608,3.153417
4,258,0,0,4,170.4482,170.2476,4.016171
4,259,1,1,1,49.10068,37.8751,4.923007
4,260,0,0,4,161.7641,162.9205,3.664824
4,261,0,0,9,273.2432,336.6961,2.831182
4,262,3,1,4,153.7303,155.3672,2.28395
4,263,2,1,3,78.07544,124.6661,3.107695
4,264,0,0,9,269.4933,331.671,2.516742
4,265,0,0,4,177.9425,175.2597,3.034094
4,266,1,1,9,341.9755,336.078,3.756067
4,267,0,1,2,55.51639,93.88099,2.499164
4,268,1,0,3,148.7287,114.4423,1.906646
4,269,3,1,9,359.2941,354.5682,3.917359
4,270,1,0,9,272.0879,337.7863,4.005564
4,271,1,0,2,111.8713,87.10137,3.137165
4,272,1,1,0,37.65887,25.45712,2.34105
4,273,1,1,2,88.65326,94.74088,2.706642
4,274,2,1,7,307.4577,286.6914,1.422132
4,275,2,0,1,72.02087,65.06227,1.971703
4,276,2,0,5,196.9869,204.7255,2.688521
4,277,1,1,0,21.84973,28.65803,3.556624
4,278,0,0,6,215.768,249.8168,2.998822
4,279,2,1,5,274.7419,212.6927,6.275392
4,280,1,1,2,88.10471,93.34731,3.154314
4,281,0,0,5,182.8206,189.2338,2.999713
4,282,3,1,2,94.36597,104.2346,3.733229
4,283,1,0,3,123.7937,122.2267,2.553569
4,284,2,0,4,169.0492,165.3947,2.971729
4,285,2,1,8,313.2745,290.8514,1.14025
4,286,0,1,8,318.9192,314.2593,3.865504
4,287,0,0,6,229.4832,240.4696,2.463095
4,288,3,0,4,149.8,150.1909,1.649105
4,289,3,0,6,217.1924,224.3477,3.499499
4,290,1,1,1,40.19849,41.21387,2.453977
4,291,0,0,0,87.91666,17.58347,3.699017
4,292,1,1,6,227.0453,229.2512,1.956699
4,293,3,0,3,131.0757,124.7491,3.383647
4,294,1,1,6,235.8812,235.4041,2.107723
